"ID","google_id","dept","XDIndicator"
3318,"t_DFZvgAAAAJ","CS","CS"
3319,"T_O6pjEAAAAJ","CS","CS"
3320,"U-0PM_cAAAAJ","CS","CS"
3321,"u-2VbsUAAAAJ","BIO","BIO"
3322,"U-vDOsIAAAAJ","CS","CS"
3323,"u-w6khsAAAAJ","BIO","BIO"
3324,"U-Y72_MAAAAJ","BIO","XD"
3325,"u0BOuAsAAAAJ","CS","CS"
3326,"u0X-z5wAAAAJ","BIO","BIO"
3327,"u18hG4gAAAAJ","CS","CS"
3328,"U2EZEzMAAAAJ","BIO","BIO"
3329,"U3CXAPsAAAAJ","CS","XD"
3330,"U3Eub-EAAAAJ","CS","CS"
3331,"U3MXFe4AAAAJ","BIO","XD"
3332,"u44f5AYAAAAJ","BIO","BIO"
3333,"U46EcyQAAAAJ","CS","CS"
3334,"U6OVPVMAAAAJ","CS","CS"
3335,"U77va_QAAAAJ","CS","CS"
3336,"u7ltfYEAAAAJ","BIO","BIO"
3337,"u7MvE5MAAAAJ","BIO","XD"
3338,"U9bcQkMAAAAJ","CS","XD"
3339,"U9HQ2qUAAAAJ","CS","XD"
3340,"UA3tyKwAAAAJ","CS","CS"
3341,"ua4eNI0AAAAJ","BIO","BIO"
3342,"UAb82rcAAAAJ","BIO","BIO"
3343,"UAmGg-cAAAAJ","CS","XD"
3344,"UAwKvEsAAAAJ","CS","CS"
3345,"uBFV6SUAAAAJ","CS","CS"
3346,"Ubh19Y8AAAAJ","BIO","BIO"
3347,"ubiUvvgAAAAJ","CS","CS"
3348,"ubOEBGYAAAAJ","BIO","XD"
3349,"uBPAOrcAAAAJ","BIO","BIO"
3350,"uc44q3sAAAAJ","BIO","BIO"
3351,"uc8_eH0AAAAJ","CS","XD"
3352,"UCiXhq4AAAAJ","CS","XD"
3353,"UCK6s8wAAAAJ","BIO","BIO"
3354,"Uctd64YUvqkC","BIO","BIO"
3355,"uczqEdUAAAAJ","CS","XD"
3356,"Udl1ZbwAAAAJ","BIO","BIO"
3357,"uDwy_JgAAAAJ","CS","CS"
3358,"uE08NmEAAAAJ","BIO","XD"
3359,"UE61txYAAAAJ","BIO","BIO"
3360,"UE6z_m8AAAAJ","CS","CS"
3361,"uEC8IQQAAAAJ","BIO","XD"
3362,"UEDi4ZcAAAAJ","BIO","BIO"
3363,"UedS9LQAAAAJ","CS","XD"
3364,"uegmkr0AAAAJ","BIO","BIO"
3365,"UEI2g60AAAAJ","CS","CS"
3366,"ueriIfwAAAAJ","BIO","BIO"
3367,"UetM7FgAAAAJ","CS","CS"
3368,"uEZ-OWMAAAAJ","BIO","BIO"
3369,"uf0D-uoAAAAJ","CS","CS"
3370,"UF1_VRcAAAAJ","BIO","XD"
3371,"uFJi3IUAAAAJ","CS","XD"
3372,"UF_zg4IAAAAJ","BIO","BIO"
3373,"UGccZdUAAAAJ","BIO","XD"
3374,"UGDVOZgAAAAJ","CS","CS"
3375,"ugFNit4AAAAJ","CS","XD"
3376,"UgHB5oAAAAAJ","CS","CS"
3377,"UgKiJTsAAAAJ","CS","CS"
3378,"UGrnqBUAAAAJ","CS","CS"
3379,"UgY7CSAAAAAJ","BIO","BIO"
3380,"uHUyvLgAAAAJ","BIO","BIO"
3381,"uHwTzpYAAAAJ","CS","XD"
3382,"uIdXorIAAAAJ","CS","CS"
3383,"uiMfVzYAAAAJ","BIO","XD"
3384,"uJbM58UAAAAJ","CS","CS"
3385,"ujDhg2sAAAAJ","CS","XD"
3386,"UjpbO6IAAAAJ","CS","CS"
3387,"ujqhdv8AAAAJ","BIO","XD"
3388,"ujT7bLwAAAAJ","CS","CS"
3389,"UJVBYAIAAAAJ","BIO","XD"
3390,"ujXEG6oAAAAJ","CS","CS"
3391,"uL470LwAAAAJ","CS","CS"
3392,"UlbFDqoAAAAJ","CS","CS"
3393,"uLsDDUMAAAAJ","CS","XD"
3394,"UMbfxUAAAAAJ","BIO","BIO"
3395,"UmwJklEAAAAJ","CS","CS"
3396,"Un5KXJ4AAAAJ","CS","CS"
3397,"UneULscAAAAJ","BIO","BIO"
3398,"UnRdQPMAAAAJ","CS","XD"
3399,"uNsqlqYAAAAJ","CS","CS"
3400,"UnuQfEwAAAAJ","CS","CS"
3401,"UNxLPX8AAAAJ","CS","CS"
3402,"unXtH3IAAAAJ","CS","CS"
3403,"uoQHDRoAAAAJ","BIO","BIO"
3404,"uoQJeI4AAAAJ","BIO","BIO"
3405,"UORk8-EAAAAJ","BIO","BIO"
3406,"uoVID-0AAAAJ","CS","XD"
3407,"up7dycYAAAAJ","BIO","XD"
3408,"upemnMUAAAAJ","CS","CS"
3409,"UPFay-gAAAAJ","BIO","BIO"
3410,"Uph176YAAAAJ","CS","CS"
3411,"upKiqHMAAAAJ","BIO","BIO"
3412,"UPOVXrQAAAAJ","BIO","BIO"
3413,"UPYalhQAAAAJ","BIO","BIO"
3414,"UQ9DUpUAAAAJ","BIO","XD"
3415,"UQ9Ws6wAAAAJ","CS","XD"
3416,"uQBb60kAAAAJ","BIO","XD"
3417,"Uqzdj9sAAAAJ","BIO","BIO"
3418,"UR4eDW4AAAAJ","CS","CS"
3419,"urTiL7QAAAAJ","CS","XD"
3420,"UruIct4AAAAJ","CS","CS"
3421,"us2tDNEAAAAJ","BIO","BIO"
3422,"uSfaEgUAAAAJ","CS","XD"
3423,"usw1MV0AAAAJ","CS","XD"
3424,"UT5I0hAAAAAJ","CS","XD"
3425,"uT9_8hcAAAAJ","CS","CS"
3426,"utnDy7MAAAAJ","BIO","XD"
3427,"uTqQopAAAAAJ","CS","CS"
3428,"Uttu9kkAAAAJ","CS","CS"
3429,"UUAn_V8AAAAJ","CS","CS"
3430,"UUKLPMYAAAAJ","CS","XD"
3431,"uurQUZIAAAAJ","BIO","BIO"
3432,"UuXTH9wAAAAJ","BIO","BIO"
3433,"uVBjUtAAAAAJ","CS","XD"
3434,"UvFrX04AAAAJ","CS","CS"
3435,"UVGe0gQAAAAJ","CS","CS"
3436,"UvoDtbcAAAAJ","BIO","XD"
3437,"uvoOgnwAAAAJ","CS","CS"
3438,"uvsSrnoAAAAJ","CS","CS"
3439,"UVuQeJIAAAAJ","BIO","XD"
3440,"UVWz1ZMAAAAJ","BIO","XD"
3441,"uwAJuBQAAAAJ","BIO","BIO"
3442,"UwFA1KoAAAAJ","CS","CS"
3443,"uwHLui0AAAAJ","CS","CS"
3444,"uWsBKQ0AAAAJ","CS","CS"
3445,"UWZA0v4AAAAJ","CS","XD"
3446,"UXh1I6UAAAAJ","CS","CS"
3447,"uXUA1pgAAAAJ","CS","XD"
3448,"uy1OB3YAAAAJ","CS","XD"
3449,"uy8T6BYAAAAJ","CS","CS"
3450,"UyIBJikAAAAJ","BIO","XD"
3451,"UYLIgHAAAAAJ","CS","CS"
3452,"UYnvOrsAAAAJ","BIO","BIO"
3453,"uywP8ZUAAAAJ","CS","CS"
3454,"uyXz_Ia8KMIC","CS","CS"
3455,"uZ9G85sAAAAJ","BIO","XD"
3456,"uzDaznAAAAAJ","BIO","BIO"
3457,"uZg9l58AAAAJ","CS","CS"
3458,"UzNoXwMAAAAJ","CS","CS"
3459,"uZZ7HtIAAAAJ","CS","CS"
3460,"u_7S7VYAAAAJ","CS","CS"
3461,"u_tOExoAAAAJ","CS","CS"
3462,"U_VRZucAAAAJ","CS","CS"
3463,"v-rklEMAAAAJ","BIO","XD"
3464,"v0bzUvMAAAAJ","CS","CS"
3465,"v0gn6NEAAAAJ","BIO","BIO"
3466,"v0nybPwAAAAJ","CS","CS"
3467,"v0tJmyYAAAAJ","CS","XD"
3468,"v12-jLUAAAAJ","CS","CS"
3469,"v1hVGqgAAAAJ","BIO","XD"
3470,"V1js0MUAAAAJ","CS","CS"
3471,"V22Gj30AAAAJ","CS","CS"
3472,"v2X9gX8AAAAJ","CS","CS"
3473,"V4LXxrQAAAAJ","CS","CS"
3474,"V4MDhecAAAAJ","BIO","BIO"
3475,"V4woYDgAAAAJ","BIO","BIO"
3476,"V5FJ6pIAAAAJ","CS","CS"
3477,"v5QQatYAAAAJ","BIO","XD"
3478,"V65-apsAAAAJ","BIO","XD"
3479,"v6Du4CEAAAAJ","BIO","XD"
3480,"V6gXo9IAAAAJ","CS","CS"
3481,"v6PsQKIAAAAJ","CS","CS"
3482,"V6vBXqsAAAAJ","BIO","BIO"
3483,"V7jMyB4AAAAJ","BIO","BIO"
3484,"V8erWBIAAAAJ","BIO","BIO"
3485,"V8RKLEsAAAAJ","CS","XD"
3486,"V9bLXZoAAAAJ","BIO","BIO"
3487,"VaAEb5YAAAAJ","CS","CS"
3488,"Vb3FLmkAAAAJ","CS","CS"
3489,"VB83XasAAAAJ","BIO","BIO"
3490,"vB96fX8AAAAJ","CS","CS"
3491,"VbCSmRMAAAAJ","BIO","BIO"
3492,"VBkNT98AAAAJ","BIO","XD"
3493,"VbruE20AAAAJ","CS","CS"
3494,"Vbv-JEwAAAAJ","CS","CS"
3495,"VBVRrp8AAAAJ","BIO","XD"
3496,"vBvszjkAAAAJ","BIO","XD"
3497,"VBXG4CwAAAAJ","CS","XD"
3498,"Vc58tYYAAAAJ","CS","CS"
3499,"vcOhBCcAAAAJ","BIO","BIO"
3500,"vcR91HsAAAAJ","BIO","BIO"
3501,"VCuHXdMAAAAJ","BIO","BIO"
3502,"VdBfGdoAAAAJ","CS","CS"
3503,"VDMARucAAAAJ","CS","XD"
3504,"ve5gS08AAAAJ","CS","XD"
3505,"VeB3UbcAAAAJ","CS","CS"
3506,"VEdybxgAAAAJ","CS","XD"
3507,"VEGtG7YAAAAJ","CS","XD"
3508,"VEKxHOAAAAAJ","CS","CS"
3509,"VFGDcvoAAAAJ","CS","XD"
3510,"VfLiZYIAAAAJ","CS","CS"
3511,"vfM6Pi0AAAAJ","BIO","BIO"
3512,"VFMbBPgAAAAJ","CS","XD"
3513,"VFQRIOwAAAAJ","CS","XD"
3514,"vfZmSf8AAAAJ","BIO","BIO"
3515,"vG-4g-IAAAAJ","BIO","BIO"
3516,"vg76M1oAAAAJ","CS","CS"
3517,"VghIYWEAAAAJ","CS","CS"
3518,"vgIUEmMAAAAJ","CS","CS"
3519,"VGoSakQAAAAJ","CS","XD"
3520,"VGr54BoAAAAJ","CS","CS"
3521,"vHDhy1IAAAAJ","BIO","BIO"
3522,"VHOIA60AAAAJ","BIO","BIO"
3523,"vhP-tlcAAAAJ","CS","CS"
3524,"vHP8ugIAAAAJ","BIO","BIO"
3525,"Vi0LoiAAAAAJ","BIO","BIO"
3526,"VioWXMgAAAAJ","BIO","BIO"
3527,"vIqWvgwAAAAJ","CS","XD"
3528,"ViTQADcAAAAJ","BIO","BIO"
3529,"vivnVgIAAAAJ","BIO","XD"
3530,"VizsSmEAAAAJ","CS","CS"
3531,"Vj55OEUAAAAJ","BIO","XD"
3532,"vJbjqpIAAAAJ","CS","CS"
3533,"VjNg25EAAAAJ","CS","CS"
3534,"VjvupJUAAAAJ","BIO","XD"
3535,"vjZrDKQAAAAJ","CS","CS"
3536,"vL6ubpMAAAAJ","CS","CS"
3537,"vlI9WiYAAAAJ","BIO","XD"
3538,"VllBDvcAAAAJ","BIO","BIO"
3539,"Vm3QdpkAAAAJ","BIO","XD"
3540,"vMDCJHcAAAAJ","CS","XD"
3541,"VMihW8oAAAAJ","CS","CS"
3542,"vmJOFn0AAAAJ","BIO","BIO"
3543,"VMk7VdUAAAAJ","BIO","BIO"
3544,"Vn3L_ioAAAAJ","CS","CS"
3545,"vNCcKo0AAAAJ","CS","CS"
3546,"Vnqt5HcAAAAJ","BIO","BIO"
3547,"VoAHydgAAAAJ","CS","XD"
3548,"VP4egzMAAAAJ","CS","CS"
3549,"vpc4bggAAAAJ","CS","XD"
3550,"vPdjmBMAAAAJ","BIO","BIO"
3551,"VpdYemsAAAAJ","CS","CS"
3552,"VPNvwE0AAAAJ","CS","CS"
3553,"vqCQtQEAAAAJ","BIO","XD"
3554,"Vql9H_cAAAAJ","BIO","XD"
3555,"vQQOZVgAAAAJ","CS","CS"
3556,"vrHhOlUAAAAJ","CS","XD"
3557,"vrjL9p0AAAAJ","CS","CS"
3558,"VROUC6oAAAAJ","BIO","XD"
3559,"vSeHOe4AAAAJ","BIO","XD"
3560,"vsj2slIAAAAJ","CS","XD"
3561,"vSjk9e8AAAAJ","BIO","XD"
3562,"vtcDGNYAAAAJ","BIO","BIO"
3563,"vtegaJgAAAAJ","CS","CS"
3564,"vth4SIcAAAAJ","CS","CS"
3565,"vthMwawAAAAJ","CS","CS"
3566,"vTndEfoAAAAJ","BIO","BIO"
3567,"vtRygXoAAAAJ","BIO","BIO"
3568,"vtwH6GkAAAAJ","CS","XD"
3569,"vtxXpVAAAAAJ","CS","CS"
3570,"vUDs6oEAAAAJ","BIO","XD"
3571,"vuHsbR8AAAAJ","BIO","BIO"
3572,"vuKTnnsAAAAJ","CS","XD"
3573,"vuKz6WcAAAAJ","CS","CS"
3574,"VUmcVOAAAAAJ","CS","CS"
3575,"VuvKPiQAAAAJ","CS","CS"
3576,"vuxET5YAAAAJ","BIO","BIO"
3577,"vuyeghwAAAAJ","BIO","BIO"
3578,"VuYoV78AAAAJ","BIO","BIO"
3579,"VUZOyooAAAAJ","CS","XD"
3580,"Vv2PPaEAAAAJ","BIO","BIO"
3581,"VV48RpEAAAAJ","CS","CS"
3582,"VVPS_0UAAAAJ","BIO","BIO"
3583,"VvQ_QYkAAAAJ","BIO","BIO"
3584,"VvXgoAYAAAAJ","CS","XD"
3585,"Vwi6Ya8AAAAJ","CS","CS"
3586,"VwQRddkAAAAJ","CS","XD"
3587,"vX45evgAAAAJ","CS","XD"
3588,"VX7d5EQAAAAJ","CS","XD"
3589,"vxEKYqsAAAAJ","CS","CS"
3590,"vXHA_XYAAAAJ","CS","CS"
3591,"vxmUoXEAAAAJ","CS","CS"
3592,"vXQdb5kAAAAJ","CS","CS"
3593,"VXvek_AAAAAJ","BIO","BIO"
3594,"vxwBs3kAAAAJ","BIO","BIO"
3595,"VxWLGyoAAAAJ","CS","CS"
3596,"vY7MdLYAAAAJ","CS","XD"
3597,"VYBH2BsAAAAJ","CS","CS"
3598,"vygtLDcAAAAJ","CS","CS"
3599,"VYOLjl8AAAAJ","BIO","BIO"
3600,"vYQAKZwAAAAJ","CS","CS"
3601,"vzfO5TwAAAAJ","CS","CS"
3602,"VZfzecEAAAAJ","BIO","BIO"
3603,"vZq8qQ4AAAAJ","BIO","BIO"
3604,"vZrIrN4AAAAJ","CS","CS"
3605,"v_2fE7kAAAAJ","BIO","XD"
3606,"V_cvqKcAAAAJ","CS","XD"
3607,"v_KM91IAAAAJ","BIO","XD"
3608,"w0hg2MoAAAAJ","CS","CS"
3609,"w0Vl_lsAAAAJ","CS","XD"
3610,"W13Tp1IAAAAJ","BIO","BIO"
3611,"w1OP2yAAAAAJ","CS","XD"
3612,"W1wn0zAAAAAJ","BIO","BIO"
3613,"w20xGA0AAAAJ","BIO","BIO"
3614,"W2DsnAkAAAAJ","CS","CS"
3615,"W2V3J2kAAAAJ","BIO","BIO"
3616,"W3-SgVAAAAAJ","BIO","XD"
3617,"w3uEh7oAAAAJ","BIO","BIO"
3618,"W4TCTGQAAAAJ","BIO","BIO"
3619,"W4Y0jUIAAAAJ","CS","CS"
3620,"w5HUeWoAAAAJ","BIO","BIO"
3621,"W6gQqWcAAAAJ","CS","CS"
3622,"w88NouMAAAAJ","CS","CS"
3623,"W8xJZWMAAAAJ","BIO","XD"
3624,"w90wOucAAAAJ","CS","XD"
3625,"w99b8LQAAAAJ","BIO","BIO"
3626,"w9oekBcAAAAJ","BIO","XD"
3627,"WA9DXAwAAAAJ","CS","CS"
3628,"Waaj7a8AAAAJ","CS","CS"
3629,"WAMUnQ0AAAAJ","BIO","BIO"
3630,"WANIT2oAAAAJ","BIO","BIO"
3631,"waPNWUYAAAAJ","BIO","XD"
3632,"watx0IAAAAAJ","CS","CS"
3633,"wAvLcd4AAAAJ","BIO","BIO"
3634,"wb-DKCIAAAAJ","CS","CS"
3635,"wbIMbL8AAAAJ","CS","CS"
3636,"wBwrU9kAAAAJ","BIO","BIO"
3637,"WBxUHh4AAAAJ","BIO","BIO"
3638,"wbZc9nUAAAAJ","CS","CS"
3639,"Wb_lnjAAAAAJ","CS","CS"
3640,"wCfYkMkAAAAJ","CS","CS"
3641,"wCxzFrMAAAAJ","CS","CS"
3642,"wC_ntLYAAAAJ","CS","CS"
3643,"wdVRIS0AAAAJ","BIO","BIO"
3644,"wDYPIQYAAAAJ","BIO","XD"
3645,"WE8H3b8AAAAJ","BIO","XD"
3646,"We8Oy0EAAAAJ","CS","CS"
3647,"wE9QVowAAAAJ","BIO","BIO"
3648,"weEOvS8AAAAJ","BIO","BIO"
3649,"WeqC_-MAAAAJ","CS","CS"
3650,"WEQF9DgAAAAJ","CS","CS"
3651,"WfGLzyAAAAAJ","BIO","XD"
3652,"wfoOdtgAAAAJ","CS","CS"
3653,"WfS41RAAAAAJ","CS","CS"
3654,"wg3lXyYAAAAJ","CS","CS"
3655,"WGRYgBEAAAAJ","CS","CS"
3656,"WH2KmRgAAAAJ","CS","XD"
3657,"wH5ptyoAAAAJ","BIO","BIO"
3658,"whhr40wAAAAJ","BIO","BIO"
3659,"WHOHV3AAAAAJ","CS","CS"
3660,"WhOUNxsAAAAJ","BIO","XD"
3661,"Why1TLIAAAAJ","BIO","BIO"
3662,"wiCTwdYAAAAJ","BIO","XD"
3663,"WiIM-MgAAAAJ","CS","CS"
3664,"wil5NhcAAAAJ","BIO","BIO"
3665,"wIujAJoAAAAJ","CS","CS"
3666,"wivIgKkAAAAJ","CS","CS"
3667,"wJ4NywgAAAAJ","CS","CS"
3668,"Wj4ZBFIAAAAJ","CS","XD"
3669,"wjPrcoUAAAAJ","BIO","XD"
3670,"wkC9xHMAAAAJ","CS","CS"
3671,"WKcmjR8AAAAJ","BIO","XD"
3672,"WKfXwHkAAAAJ","BIO","BIO"
3673,"wKoaJ-4AAAAJ","BIO","XD"
3674,"wLkWxZUAAAAJ","CS","CS"
3675,"WLlk2q4AAAAJ","BIO","BIO"
3676,"WLN3QrAAAAAJ","CS","XD"
3677,"WLnFGVsAAAAJ","BIO","BIO"
3678,"wlp2c0IAAAAJ","CS","CS"
3679,"WlpF5a0AAAAJ","BIO","XD"
3680,"Wlq5rZEAAAAJ","CS","CS"
3681,"wlQYpPUAAAAJ","BIO","XD"
3682,"WLsp7pEAAAAJ","CS","CS"
3683,"wLTWHvMAAAAJ","BIO","BIO"
3684,"WLvuu74AAAAJ","CS","CS"
3685,"wmWYM34AAAAJ","BIO","BIO"
3686,"WnJPVDMAAAAJ","BIO","XD"
3687,"WNOWLXAAAAAJ","CS","XD"
3688,"WOAlvmoAAAAJ","CS","XD"
3689,"woqUivYAAAAJ","CS","CS"
3690,"Wov5tYoAAAAJ","CS","CS"
3691,"wOYUPpwAAAAJ","CS","XD"
3692,"wpadxmYAAAAJ","BIO","BIO"
3693,"Wph6P_IAAAAJ","CS","CS"
3694,"WPwXQlEAAAAJ","BIO","BIO"
3695,"wQ6SdQQAAAAJ","BIO","BIO"
3696,"Wq8XTykAAAAJ","BIO","XD"
3697,"wQdo-bMAAAAJ","CS","CS"
3698,"wQFijrcAAAAJ","CS","CS"
3699,"wQsQxFoAAAAJ","BIO","BIO"
3700,"wQzELzEAAAAJ","BIO","BIO"
3701,"wREhVVoAAAAJ","BIO","BIO"
3702,"WRlzk3UAAAAJ","CS","CS"
3703,"wRRKmnMAAAAJ","CS","CS"
3704,"wRUow4cAAAAJ","BIO","XD"
3705,"wRwQUW8AAAAJ","BIO","BIO"
3706,"wrzZzwYAAAAJ","CS","CS"
3707,"Ws0GjboAAAAJ","CS","CS"
3708,"Wsh4RjcAAAAJ","BIO","BIO"
3709,"WSN7T_YAAAAJ","CS","XD"
3710,"WSNyy6cAAAAJ","CS","XD"
3711,"wSslNAcAAAAJ","BIO","XD"
3712,"wT-9XmoAAAAJ","BIO","XD"
3713,"WT2SHy0AAAAJ","CS","XD"
3714,"WtalCkkAAAAJ","CS","CS"
3715,"WTkytQcAAAAJ","BIO","BIO"
3716,"Wtm4VtQAAAAJ","BIO","XD"
3717,"wtROIIAAAAAJ","BIO","BIO"
3718,"wtZwMSgAAAAJ","CS","CS"
3719,"wUArfPgAAAAJ","CS","CS"
3720,"WUb-KZ0AAAAJ","CS","CS"
3721,"wUPKh58AAAAJ","CS","XD"
3722,"WUWmiBcAAAAJ","BIO","BIO"
3723,"WV7XovQAAAAJ","CS","XD"
3724,"WwGhXqYAAAAJ","BIO","BIO"
3725,"wwkGLrcAAAAJ","CS","XD"
3726,"wX0XpxMAAAAJ","CS","XD"
3727,"WxQyOYQAAAAJ","CS","CS"
3728,"wXtiyQcAAAAJ","CS","CS"
3729,"Wy89g4IAAAAJ","CS","CS"
3730,"wyCIJfQAAAAJ","CS","CS"
3731,"WYctQAQAAAAJ","CS","CS"
3732,"WYcYBMwAAAAJ","CS","CS"
3733,"wYggXHoAAAAJ","CS","CS"
3734,"wYJOq-wAAAAJ","BIO","XD"
3735,"WYWEZqgAAAAJ","CS","CS"
3736,"WZjvuBgAAAAJ","BIO","BIO"
3737,"WZUJGbsAAAAJ","BIO","BIO"
3738,"w_HJY2MAAAAJ","CS","CS"
3739,"W_KpAMcAAAAJ","CS","CS"
3740,"w_Q7iBoAAAAJ","CS","CS"
3741,"X-jrgkEAAAAJ","BIO","XD"
3742,"x05pUHsAAAAJ","CS","CS"
3743,"X08l_4IAAAAJ","CS","XD"
3744,"x0OsogEAAAAJ","CS","CS"
3745,"X0XWAGkAAAAJ","CS","XD"
3746,"X1sH8R0AAAAJ","BIO","BIO"
3747,"X2Qs7XYAAAAJ","CS","CS"
3748,"X3JCGVIAAAAJ","CS","CS"
3749,"X53rkecAAAAJ","CS","CS"
3750,"x5HHlI0AAAAJ","BIO","BIO"
3751,"X5hjyXgAAAAJ","BIO","XD"
3752,"X6fRNfUAAAAJ","CS","CS"
3753,"x6OIBq4AAAAJ","CS","CS"
3754,"x7viPbgAAAAJ","CS","XD"
3755,"x8Cp75oAAAAJ","BIO","BIO"
3756,"X8g6CdoAAAAJ","BIO","BIO"
3757,"x8lYIFEAAAAJ","BIO","XD"
3758,"x9kzObUAAAAJ","CS","CS"
3759,"x9tdjFUAAAAJ","BIO","BIO"
3760,"xaoz3-gAAAAJ","CS","CS"
3761,"xBUSYEEAAAAJ","BIO","XD"
3762,"xBv5ZfkAAAAJ","CS","XD"
3763,"XB_ZhjUAAAAJ","BIO","BIO"
3764,"XC1a3icAAAAJ","BIO","BIO"
3765,"XcaEg-cAAAAJ","CS","XD"
3766,"XcD1ffwAAAAJ","CS","CS"
3767,"xcV_89kAAAAJ","CS","CS"
3768,"XD5xbksAAAAJ","BIO","XD"
3769,"xdC-UDMAAAAJ","CS","CS"
3770,"xdGKgtcAAAAJ","CS","XD"
3771,"XDgY-fMAAAAJ","BIO","XD"
3772,"XDhQDdgAAAAJ","BIO","BIO"
3773,"xdIRtREAAAAJ","BIO","XD"
3774,"XDMGdZAAAAAJ","BIO","BIO"
3775,"XdX6x60AAAAJ","BIO","BIO"
3776,"xd_8IiIAAAAJ","CS","CS"
3777,"xe0eVksAAAAJ","CS","XD"
3778,"XE683E8AAAAJ","CS","CS"
3779,"xedYbeEAAAAJ","BIO","XD"
3780,"xEPeEGAAAAAJ","BIO","BIO"
3781,"XeUeJkkAAAAJ","BIO","BIO"
3782,"XeyiyUYAAAAJ","CS","CS"
3783,"XF6Yk98AAAAJ","CS","CS"
3784,"xf7_yNsAAAAJ","CS","XD"
3785,"xfsIVmoAAAAJ","BIO","XD"
3786,"xfwOz_kAAAAJ","CS","CS"
3787,"xG1dEIAAAAAJ","BIO","BIO"
3788,"XG6aM5EAAAAJ","BIO","XD"
3789,"xG9XC2MAAAAJ","CS","XD"
3790,"XGiiygQAAAAJ","CS","CS"
3791,"XGnfm1UkTfgC","BIO","XD"
3792,"xhaTxtcAAAAJ","CS","CS"
3793,"xhUvqK8AAAAJ","CS","CS"
3794,"XhuZ9p0AAAAJ","BIO","BIO"
3795,"XIQ7NvsAAAAJ","BIO","BIO"
3796,"XjeIqxYAAAAJ","CS","CS"
3797,"xjkmJsgAAAAJ","CS","CS"
3798,"XJvLrVAAAAAJ","CS","XD"
3799,"xj_f0-YAAAAJ","BIO","XD"
3800,"xkCYK58AAAAJ","CS","CS"
3801,"XkiApd4AAAAJ","CS","CS"
3802,"xKOEaRoAAAAJ","CS","CS"
3803,"xKSM8cQAAAAJ","CS","CS"
3804,"Xl4E0CsAAAAJ","CS","CS"
3805,"xlfT8vcAAAAJ","BIO","BIO"
3806,"Xll-AbQAAAAJ","BIO","BIO"
3807,"XM97iScAAAAJ","CS","XD"
3808,"xmCRzzMAAAAJ","BIO","BIO"
3809,"XmjbcDAAAAAJ","BIO","XD"
3810,"XMwdTIQAAAAJ","BIO","XD"
3811,"XnLN35wAAAAJ","BIO","BIO"
3812,"xNs4D2QAAAAJ","CS","XD"
3813,"xnsDhO4AAAAJ","BIO","BIO"
3814,"XoMpU7gAAAAJ","CS","XD"
3815,"xPCVtawAAAAJ","CS","CS"
3816,"xPGhKkoAAAAJ","BIO","XD"
3817,"XPYMp5sAAAAJ","CS","CS"
3818,"xqEfATIAAAAJ","CS","XD"
3819,"xQlXXWQAAAAJ","BIO","BIO"
3820,"XqRwbWcAAAAJ","BIO","BIO"
3821,"xriihOcAAAAJ","BIO","BIO"
3822,"XrIr0nYAAAAJ","CS","XD"
3823,"Xs180T0AAAAJ","BIO","XD"
3824,"XSmAcQkAAAAJ","CS","CS"
3825,"XSwScHgAAAAJ","BIO","BIO"
3826,"xTj2eQwAAAAJ","CS","CS"
3827,"xTLHLD8AAAAJ","BIO","XD"
3828,"xTRyOQcAAAAJ","BIO","XD"
3829,"XtUBAtwAAAAJ","CS","CS"
3830,"XU7B4AEAAAAJ","BIO","BIO"
3831,"Xu83eAkAAAAJ","BIO","BIO"
3832,"xuDZ9-sAAAAJ","CS","CS"
3833,"XUp6qhMAAAAJ","CS","CS"
3834,"XuQW7ogAAAAJ","CS","CS"
3835,"xViwZ0QAAAAJ","CS","CS"
3836,"XVIWZggAAAAJ","BIO","BIO"
3837,"XVNHaoMAAAAJ","BIO","BIO"
3838,"xvnhpsAAAAAJ","BIO","BIO"
3839,"XVoYTEoAAAAJ","CS","CS"
3840,"xVw8dCAAAAAJ","BIO","BIO"
3841,"xW9Si-cAAAAJ","BIO","BIO"
3842,"xwTbW0MAAAAJ","CS","CS"
3843,"Xx7j5kQAAAAJ","BIO","BIO"
3844,"xXBPAdQAAAAJ","BIO","BIO"
3845,"xXezIzIAAAAJ","BIO","BIO"
3846,"XXmfmdkAAAAJ","BIO","XD"
3847,"Xxmiua8AAAAJ","BIO","BIO"
3848,"XxPA1LAAAAAJ","BIO","BIO"
3849,"xYfYnG4AAAAJ","CS","CS"
3850,"xyHrRFUAAAAJ","CS","CS"
3851,"xYLmV7YAAAAJ","BIO","XD"
3852,"XyQM8SkAAAAJ","CS","CS"
3853,"XYy_Nm4AAAAJ","CS","CS"
3854,"Xz8p2pIAAAAJ","BIO","XD"
3855,"xZAWlosAAAAJ","BIO","BIO"
3856,"XZjC0LIAAAAJ","BIO","XD"
3857,"XZkvOTEAAAAJ","CS","XD"
3858,"XZV2eogAAAAJ","CS","CS"
3859,"xZwF5m8AAAAJ","BIO","BIO"
3860,"x_7xA0UAAAAJ","CS","XD"
3861,"y-JsL4kAAAAJ","CS","CS"
3862,"Y-KJRwoAAAAJ","BIO","BIO"
3863,"Y063_CIAAAAJ","CS","XD"
3864,"Y0E0lsgAAAAJ","CS","CS"
3865,"y0lYi-cAAAAJ","BIO","BIO"
