"source","destination"
1221,4053
1221,1134
1221,1631
1223,3027
1224,1910
1224,1434
1225,1627
1225,1291
1225,4157
1225,360
1225,1635
1225,2741
1225,2787
1225,3182
1225,3689
1225,1571
1225,476
1225,2599
1226,2342
1227,1062
1227,3938
1227,707
1227,3422
1228,1747
1228,3807
1228,1175
1228,2537
1228,450
1228,2904
1228,1784
1228,3905
1228,2217
1229,2767
1229,2501
1229,1797
1229,3423
1229,1954
1230,1826
1231,2817
1233,3668
1233,641
1233,3544
1233,3949
1233,2017
1233,3374
1233,1530
1234,2928
1234,3686
1234,935
1236,3000
1237,2993
1237,135
1237,2222
1237,3954
1237,2252
1237,2475
1237,2232
1237,3107
1237,3997
1237,3895
1237,2764
1237,2719
1237,1035
1237,1646
1238,2876
1238,3150
1242,2650
1242,1895
1243,3826
1243,2936
1243,2996
1243,1139
1243,3968
1244,829
1245,2520
1245,2280
1246,3923
1247,391
1247,486
1247,1490
1247,3635
1248,247
1248,3910
1249,3782
1249,338
1249,2631
1249,1934
1249,4119
1249,1949
1249,1194
1250,2379
1250,3758
1252,3711
1254,3716
1257,1923
1258,919
1261,3272
1261,1171
1263,1620
1264,1346
1265,1548
1265,83
1265,1014
1265,287
1266,2088
1266,1078
1266,3267
1267,3439
1269,2057
1269,3078
1270,2975
1271,2920
1273,1343
1273,2755
1274,2863
1274,3939
1279,2032
1279,3125
1280,3464
1280,2041
1280,3351
1280,806
1280,2481
1280,1285
1280,3689
1281,3689
1281,500
1281,44
1281,3745
1281,731
1281,3104
1282,1583
1282,3467
1282,492
1285,2894
1285,2819
1285,3960
1285,1084
1285,892
1285,2112
1285,2646
1285,1705
1285,342
1285,1280
1285,2061
1285,1831
1285,1884
1285,2301
1285,2189
1285,2379
1285,3934
1285,3265
1285,1720
1286,2850
1287,2808
1288,3559
1289,1739
1289,1834
1291,1225
1291,360
1291,1635
1291,2741
1291,2787
1291,4157
1291,3182
1292,2763
1292,3062
1292,3043
1293,2684
1294,2004
1296,2641
1296,2252
1296,2147
1296,2295
1296,3363
1297,2470
1297,3429
1300,220
1301,1552
1302,2261
1304,3970
1304,913
1306,855
1306,618
1306,8
1307,3816
1309,4190
1311,2123
1311,2369
1311,1037
1311,786
1311,1468
1311,3182
1311,3933
1311,66
1312,3586
1312,2692
1312,3693
1313,2445
1313,3885
1315,838
1315,2836
1316,2374
1316,3975
1317,1955
1317,481
1317,784
1317,3853
1317,3977
1317,730
1317,984
1317,147
1317,271
1317,1400
1318,1968
1318,3180
1318,3262
1318,1362
1318,3765
1318,235
1318,3822
1318,2077
1318,859
1318,71
1318,3318
1318,1143
1319,2148
1320,2599
1320,3635
1320,1891
1320,3641
1320,417
1321,1213
1321,1090
1322,504
1324,812
1324,410
1324,920
1324,907
1325,3196
1325,307
1325,4103
1325,468
1325,1423
1325,1810
1325,1712
1326,2928
1329,2259
1330,1061
1331,101
1332,2616
1334,1006
1337,405
1337,167
1339,2586
1339,2769
1340,794
1340,986
1340,2872
1341,876
1342,3387
1342,1061
1342,69
1342,3062
1342,3823
1342,3567
1342,3173
1342,1570
1342,2366
1342,2393
1342,3456
1343,3523
1343,2566
1343,3214
1344,4021
1345,3422
1345,3871
1345,2108
1345,652
1345,3919
1345,3093
1345,2126
1345,568
1345,3977
1345,2693
1345,1981
1346,4083
1346,2259
1350,1346
1350,4083
1350,2259
1351,548
1353,1727
1354,124
1355,1490
1355,2767
1355,1452
1356,2225
1358,362
1358,2726
1358,3336
1358,86
1358,144
1358,3225
1358,164
1359,2326
1360,3495
1362,753
1362,235
1362,3262
1362,3765
1362,3822
1362,2077
1362,859
1362,1318
1362,71
1362,3318
1362,3595
1362,848
1362,577
1362,4126
1362,2136
1363,2501
1364,237
1365,2181
1365,1535
1365,49
1366,993
1368,2817
1368,680
1371,493
1371,174
1372,403
1372,307
1372,351
1374,3997
1374,1523
1375,2766
1376,1670
1376,1466
1376,1194
1378,107
1378,4008
1378,121
1378,2370
1378,1580
1378,4064
1378,1129
1378,1811
1379,2876
1379,2415
1379,3150
1381,1496
1381,3860
1382,1571
1382,339
1382,476
1382,3790
1384,3948
1384,3211
1384,315
1384,2400
1384,1498
1385,2974
1385,2672
1386,1205
1386,720
1387,3863
1388,3947
1389,1833
1389,1722
1390,2162
1391,3844
1392,2070
1392,1639
1392,3294
1392,4038
1392,2401
1392,3920
1392,299
1394,2376
1395,640
1395,4120
1397,510
1397,1213
1399,1187
1399,2806
1399,1792
1400,2602
1400,3853
1400,3667
1400,147
1400,3928
1401,2854
1403,2000
1405,1853
1405,3174
1407,540
1408,1704
1409,2326
1409,3787
1410,2215
1411,912
1413,1918
1415,557
1415,2940
1415,3363
1415,2059
1415,350
1415,3743
1415,3375
1416,3070
1417,1499
1417,680
1417,147
1417,2817
1418,2656
1418,3451
1418,139
1419,750
1420,244
1420,2628
1421,1524
1422,2835
1422,2059
1422,3375
1422,1795
1423,3502
1423,1631
1423,1325
1423,351
1423,1592
1423,772
1423,181
1425,2167
1426,2858
1426,289
1427,662
1427,3378
1427,24
1428,364
1429,3568
1429,326
1429,3208
1430,2483
1430,3977
1430,3544
1430,1601
1432,2119
1433,3076
1434,2059
1434,2614
1434,1224
1436,3217
1437,905
1437,4137
1437,3572
1438,95
1439,3257
1439,3548
1440,1014
1441,854
1441,2392
1441,4165
1441,385
1442,399
1442,1652
1442,867
1442,2201
1442,2533
1442,3660
1443,2495
1444,3602
1447,3729
1448,1764
1448,2802
1449,1839
1449,804
1452,2139
1452,1577
1453,1554
1453,3903
1453,1027
1454,566
1455,2571
1455,3410
1456,2536
1456,1561
1456,240
1456,2462
1456,434
1458,2466
1458,2254
1458,2374
1459,1561
1459,1144
1459,854
1459,4165
1461,2112
1461,553
1461,3812
1461,1090
1461,1066
1461,3279
1461,3858
1462,1679
1462,1843
1462,3946
1463,3106
1463,1825
1463,426
1463,3507
1463,232
1463,3954
1463,3116
1464,3649
1466,3585
1466,1618
1466,1376
1468,1694
1468,1311
1468,2123
1468,2369
1470,1826
1470,656
1471,1821
1472,2111
1473,4186
1473,71
1474,775
1476,3251
1478,220
1478,2286
1480,411
1480,3534
1480,1620
1480,8
1480,3882
1482,2758
1482,18
1483,3329
1484,1749
1484,2650
1485,2628
1485,3978
1485,585
1485,1961
1485,3851
1485,42
1486,4028
1486,3039
1487,2749
1487,1423
1487,1461
1487,2726
1487,1164
1487,2020
1490,3084
1490,2412
1490,4120
1490,2767
1490,391
1491,140
1492,1570
1492,1328
1492,2001
1492,3883
1493,1566
1493,3582
1495,3800
1495,3277
1495,274
1495,2391
1495,3762
1495,3968
1496,1804
1496,1381
1496,3860
1497,410
1497,3396
1497,3818
1497,3422
1497,633
1498,3967
1498,3211
1498,598
1499,1417
1499,680
1499,3532
1499,1615
1502,4011
1502,2480
1502,2646
1502,3241
1503,2869
1503,3047
1504,3090
1505,3866
1508,1006
1509,444
1509,3999
1509,2156
1509,2233
1509,604
1509,3670
1509,2386
1509,2901
1509,1880
1512,3785
1514,3620
1515,889
1516,3363
1518,1791
1519,3363
1519,3334
1521,2343
1523,3889
1524,3498
1524,1421
1524,1648
1525,3450
1526,4037
1526,1738
1526,2472
1527,2952
1527,3131
1527,147
1527,2438
1530,2254
1530,844
1530,3668
1530,1233
1532,2965
1532,2501
1532,3497
1532,2631
1532,1535
1532,101
1532,3927
1532,388
1532,2887
1533,422
1533,3510
1533,3365
1534,3587
1534,1652
1534,2637
1534,399
1535,3815
1535,1532
1535,4022
1535,2181
1535,3423
1535,3644
1535,49
1535,1133
1537,4101
1538,711
1538,2126
1539,1049
1541,4108
1542,1975
1542,1043
1542,2235
1543,1042
1544,911
1544,3751
1545,2062
1545,613
1547,855
1547,2986
1547,2841
1547,153
1547,2764
1548,1265
1549,65
1549,3768
1550,3163
1550,3570
1550,2572
1550,2111
1550,3513
1552,1101
1552,1301
1554,1453
1555,274
1555,4187
1556,3560
1557,3749
1557,3371
1557,2635
1558,1888
1558,913
1558,1909
1560,3760
1560,1606
1560,3640
1560,1625
1561,3561
1561,2199
1561,2872
1562,2333
1563,2841
1566,1493
1566,3771
1567,144
1568,1014
1568,600
1568,1901
1570,118
1570,2544
1570,1492
1570,69
1570,2366
1570,3091
1570,2417
1570,3669
1571,3508
1571,2287
1571,3797
1571,619
1571,1382
1571,1141
1571,3597
1571,2691
1571,3973
1571,476
1571,2364
1571,1631
1571,1225
1571,4103
1571,44
1571,3790
1571,3588
1571,4043
1574,1213
1574,144
1575,1174
1575,2252
1576,533
1576,505
1577,908
1577,581
1577,2139
1577,1452
1579,3977
1580,2720
1580,1378
1580,2370
1580,2640
1580,4008
1581,1077
1581,3732
1583,3194
1583,1282
1584,4065
1584,3169
1585,789
1585,135
1586,3064
1586,643
1588,2798
1588,3849
1588,1220
1588,289
1588,3575
1588,1093
1588,2364
1588,872
1588,6
1588,3131
1588,3770
1588,1662
1588,3541
1588,2346
1588,3371
1588,1821
1588,87
1588,1694
1588,1214
1588,807
1588,4087
1588,2614
1588,73
1588,712
1588,156
1588,786
1589,273
1590,350
1591,4134
1592,772
1592,235
1592,87
1592,1423
1592,1996
1593,2570
1593,4168
1593,485
1593,3144
1594,3475
1594,2322
1594,119
1595,3969
1595,3426
1596,3702
1596,500
1596,3476
1597,2795
1599,3650
1599,4055
1599,1220
1599,107
1599,1378
1599,2370
1599,4018
1601,3461
1601,848
1601,1042
1605,2834
1605,2022
1605,1980
1606,3760
1606,1560
1606,4118
1607,1837
1607,2590
1607,3631
1607,2379
1607,1916
1607,3107
1607,2764
1607,1633
1607,626
1609,1972
1609,887
1609,3624
1610,2259
1611,1727
1612,2876
1612,3150
1614,3540
1614,3712
1615,799
1615,1499
1615,3530
1615,2952
1616,786
1616,4183
1617,256
1617,1883
1618,1466
1618,3186
1619,2073
1620,1263
1620,1480
1620,2294
1621,559
1621,643
1622,2863
1622,375
1623,3857
1623,3561
1623,2656
1623,1658
1623,1411
1624,3597
1624,44
1625,2672
1625,117
1625,1560
1625,3536
1625,3640
1626,1941
1627,1225
1627,1042
1627,2004
1627,1157
1627,2374
1627,3541
1628,3182
1628,351
1629,1018
1629,791
1630,1227
1630,2950
1630,3160
1630,1468
1630,2233
1630,3527
1630,3034
1631,731
1631,44
1631,1423
1631,1571
1631,2364
1631,403
1632,2169
1633,626
1633,2180
1633,2232
1633,3631
1633,3626
1633,1916
1633,1607
1633,3107
1633,2764
1634,3143
1634,2009
1634,2867
1634,114
1635,360
1635,476
1635,734
1635,1225
1635,1291
1637,3131
1637,3203
1637,2533
1637,2643
1637,1965
1637,2991
1637,2404
1637,3575
1639,82
1639,1392
1639,3062
1641,3668
1641,3034
1641,443
1641,3490
1642,662
1643,1905
1644,716
1644,389
1644,542
1645,3819
1646,2553
1648,2904
1648,1524
1648,3863
1651,2366
1651,627
1651,2836
1652,1442
1652,399
1652,867
1652,3211
1652,974
1652,946
1652,294
1652,2201
1652,1534
1652,1114
1652,2533
1654,3363
1654,20
1658,317
1658,2840
1658,526
1658,3560
1658,407
1658,3861
1658,3624
1658,2494
1658,3857
1658,1623
1660,2811
1662,291
1662,289
1662,3541
1662,2346
1662,3371
1662,1821
1662,2032
1662,2568
1662,4043
1664,477
1665,4130
1666,4157
1666,621
1667,1134
1668,2995
1668,2715
1668,2584
1668,4174
1668,2963
1668,387
1668,851
1668,20
1668,1807
1668,646
1669,2193
1669,1195
1670,1376
1671,2798
1671,263
1671,644
1671,1908
1672,3561
1672,2247
1673,87
1673,872
1673,2008
1673,1093
1673,1066
1673,3024
1674,3923
1675,39
1675,1874
1677,22
1678,3741
1679,2236
1679,1462
1681,4134
1681,907
1682,2795
1683,2338
1683,3785
1683,15
1683,3593
1683,632
1683,757
1684,1127
1684,616
1684,513
1684,1784
1684,907
1684,3786
1684,3754
1684,2684
1685,2962
1688,2252
1688,3463
1688,535
1688,839
1688,2232
1688,933
1689,727
1689,1010
1691,1861
1692,113
1693,513
1693,1129
1693,2434
1693,2421
1693,3999
1693,3783
1693,2334
1693,3182
1693,3893
1694,4079
1694,1037
1694,87
1694,3849
1694,1468
1694,1082
1696,507
1697,3455
1699,3524
1699,3394
1700,3116
1700,3237
1701,1358
1701,144
1701,774
1702,476
1703,1919
1703,433
1703,22
1703,376
1703,3535
1704,1408
1704,3067
1705,3351
1705,2754
1705,1285
1705,481
1705,2379
1705,3587
1705,3651
1708,3530
1708,3513
1708,1027
1708,2483
1708,3912
1708,2806
1711,3849
1711,2691
1711,3015
1711,3028
1712,1810
1712,1325
1712,2788
1712,3601
1712,2244
1712,253
1712,339
1712,602
1712,510
1713,2867
1713,1816
1713,203
1713,2788
1713,942
1715,3231
1717,235
1719,3312
1719,3479
1719,269
1719,2291
1719,1650
1719,501
1719,323
1722,4096
1722,1389
1722,3671
1722,1750
1723,3363
1724,35
1724,1737
1724,444
1724,3730
1724,1181
1724,3727
1726,1340
1726,986
1726,2500
1727,2324
1728,744
1733,2357
1733,3570
1733,905
1734,920
1735,353
1735,646
1735,4111
1735,4157
1735,1662
1735,289
1735,3541
1735,2346
1735,3371
1735,1821
1735,1233
1735,1694
1735,1220
1737,35
1737,1724
1737,444
1737,3730
1738,308
1738,3116
1738,4037
1738,3937
1738,1526
1739,1289
1739,2048
1740,2905
1740,2268
1741,3281
1743,265
1743,1972
1743,2393
1743,2261
1744,2350
1744,2466
1744,1869
1744,577
1744,466
1744,2588
1744,992
1745,2942
1745,3422
1745,3430
1745,3309
1746,2836
1746,2184
1746,1328
1747,1228
1747,707
1747,513
1747,3893
1747,1175
1750,3671
1750,1722
1750,3750
1751,2252
1751,2184
1751,3228
1751,1785
1751,3669
1751,2527
1751,2648
1753,3790
1753,2039
1753,2488
1753,1847
1753,916
1754,3384
1754,41
1754,3168
1755,451
1756,3770
1756,3668
1756,1214
1756,2555
1758,1632
1758,2254
1758,2169
1758,2538
1758,1044
1758,4157
1759,124
1760,2252
1760,1856
1760,987
1760,2522
1762,2905
1762,2041
1762,4039
1762,2180
1763,4067
1763,3513
1764,1448
1765,2193
1765,2713
1765,3515
1765,101
1771,2264
1771,2859
1771,2271
1772,2077
1774,2944
1774,2584
1774,387
1780,221
1781,1958
1781,3219
1781,1099
1782,3743
1782,3375
1782,802
1782,124
1784,842
1784,1684
1784,944
1784,3849
1784,2875
1785,668
1785,1043
1785,4137
1785,3439
1785,1838
1785,3954
1785,1751
1785,3228
1785,3669
1785,2527
1786,1254
1787,3809
1791,49
1791,1518
1791,645
1792,1399
1792,847
1793,2616
1793,2669
1794,3673
1794,2061
1794,2334
1794,2358
1794,422
1795,2593
1795,2835
1795,1422
1795,4079
1796,2190
1796,300
1796,2213
1797,1229
1797,757
1797,3047
1797,1170
1797,1143
1797,1694
1798,419
1798,720
1799,3463
1799,920
1800,2904
1800,3445
1800,2774
1801,3659
1801,3960
1801,1919
1801,433
1802,3258
1803,3093
1803,3624
1804,853
1804,2434
1804,1496
1804,480
1804,3371
1804,68
1806,4025
1806,843
1808,1046
1808,1314
1810,2586
1810,1712
1810,1325
1811,1378
1811,2370
1811,3024
1811,4031
1812,2128
1812,777
1812,3914
1812,202
1813,2742
1816,203
1816,2602
1816,2103
1816,1713
1817,2630
1817,698
1818,4151
1818,3654
1819,2952
1820,523
1820,2827
1821,3541
1821,2346
1821,3747
1821,2093
1821,145
1821,73
1821,1662
1821,289
1821,3371
1822,2926
1823,4022
1824,1581
1825,1463
1825,426
1825,2812
1825,2725
1825,3115
1825,3507
1825,929
1826,3093
1826,1314
1826,2742
1826,3636
1826,3686
1826,2448
1826,1470
1826,656
1826,1164
1826,3711
1828,2668
1829,3064
1829,2666
1829,1833
1829,2840
1829,3937
1829,794
1830,4010
1831,3117
1831,2819
1831,1285
1832,1948
1832,1784
1832,944
1832,2386
1833,1389
1833,3064
1833,2666
1833,1829
1833,2840
1834,1289
1835,2086
1837,1607
1838,3424
1838,3439
1838,2907
1838,3754
1839,1449
1839,2616
1840,3873
1840,2615
1840,4073
1840,294
1842,2817
1842,1231
1842,342
1843,2360
1843,1462
1843,2406
1843,4013
1844,3793
1845,913
1845,3233
1845,3754
1845,467
1846,655
1846,814
1846,2562
1847,3028
1847,1753
1847,457
1847,3232
1847,3015
1848,3593
1850,3783
1850,1496
1850,3921
1851,2452
1851,1499
1852,2703
1852,2466
1853,1405
1853,206
1854,768
1854,2399
1854,2155
1855,3616
1855,2173
1856,987
1856,2342
1856,116
1857,799
1857,3516
1858,4129
1860,844
1860,1006
1860,63
1860,1092
1860,2643
1860,4083
1861,581
1861,3430
1861,1691
1861,2478
1861,920
1863,3713
1863,2144
1863,2614
1863,3384
1866,2111
1867,2902
1868,2858
1869,1744
1869,521
1870,415
1870,982
1870,3210
1870,2704
1870,3921
1870,2321
1870,2908
1872,1052
1873,1490
1873,3034
1873,3668
1873,1641
1875,2991
1875,3203
1875,2404
1875,4087
1875,1490
1875,3575
1875,872
1875,712
1875,3371
1875,3211
1877,2032
1877,2120
1877,1662
1877,2568
1877,3976
1877,1279
1877,3903
1877,339
1877,2502
1879,2406
1879,2057
1879,102
1880,2606
1880,2901
1880,1015
1882,3088
1883,379
1883,772
1883,456
1883,1996
1883,342
1883,256
1883,936
1883,1617
1884,2321
1884,1285
1885,2366
1885,2888
1886,392
1886,1940
1886,3967
1886,598
1886,3640
1887,159
1888,1909
1888,342
1888,3789
1889,1931
1889,1855
1889,1096
1889,1423
1890,2661
1890,3299
1890,1751
1891,1320
1891,3656
1891,2774
1891,2717
1891,337
1891,1939
1891,3635
1891,148
1891,786
1898,1658
1898,3351
1900,2953
1900,1983
1900,2083
1901,1568
1901,2746
1902,3976
1902,3125
1902,339
1902,1925
1904,1265
1905,2435
1905,1066
1905,1185
1905,2894
1905,598
1905,3203
1905,3211
1907,1989
1909,1558
1909,1888
1909,3423
1910,1224
1911,897
1911,3869
1912,3513
1915,485
1916,1954
1916,451
1916,1607
1916,3107
1916,2764
1916,3631
1916,1633
1917,737
1917,3323
1917,4
1918,52
1918,1413
1919,433
1919,1801
1919,22
1919,376
1920,3382
1921,2208
1922,2673
1922,2116
1923,349
1923,3630
1925,1902
1926,4190
1927,925
1930,618
1930,2001
1930,4108
1930,1541
1931,1889
1931,2110
1931,2173
1934,3057
1934,2868
1934,1249
1935,3032
1935,4072
1935,1759
1935,1122
1935,3142
1936,3451
1939,2625
1939,376
1939,3330
1939,674
1939,2952
1939,1891
1939,337
1940,1886
1940,3967
1940,598
1940,392
1940,1318
1941,1626
1941,3851
1941,170
1941,214
1942,268
1945,2256
1947,2728
1947,2248
1947,3015
1947,1711
1947,2078
1947,3144
1947,4067
1947,289
1947,4066
1948,4108
1948,604
1948,1541
1948,2283
1949,1249
1949,3910
1952,457
1952,4055
1952,4141
1952,114
1953,3880
1953,263
1953,3519
1953,2919
1954,2614
1954,122
1954,1229
1955,415
1955,2704
1955,3921
1955,1870
1955,481
1955,784
1955,1175
1955,536
1955,1886
1956,551
1956,120
1958,1781
1958,3219
1959,34
1960,2333
1961,84
1961,585
1961,1485
1961,3851
1961,42
1961,3840
1965,152
1965,908
1965,2155
1966,3365
1966,3510
1966,3461
1966,679
1967,375
1967,2653
1968,1318
1969,3426
1969,3421
1969,902
1969,1923
1969,2950
1969,1035
1969,3160
1969,3363
1969,3844
1972,631
1972,1743
1972,265
1973,3350
1975,1542
1976,2530
1976,2221
1977,83
1978,3804
1978,3275
1979,772
1979,848
1979,3706
1979,3183
1979,456
1980,2834
1980,3236
1981,621
1981,1345
1982,2656
1982,3857
1982,1623
1983,4058
1983,2953
1983,1900
1984,875
1986,3065
1987,3860
1987,2169
1987,1381
1987,1496
1987,307
1987,1249
1988,2695
1988,634
1988,961
1988,3939
1988,3245
1989,4110
1989,660
1989,3977
1990,2730
1990,2332
1990,1560
1990,413
1991,2284
1996,1883
1996,4073
1996,676
1996,3071
1996,1592
1996,772
1996,379
1998,3620
1998,3923
2000,189
2001,2852
2001,1492
2004,1627
2004,1294
2006,2393
2008,87
2008,872
2009,2399
2009,3656
2009,2777
2009,1634
2011,119
2015,712
2015,4104
2015,1129
2016,770
2016,2425
2016,3236
2017,4071
2017,2863
2017,1635
2017,1233
2018,1497
2020,4190
2020,328
2020,646
2021,773
2022,2155
2022,1605
2023,84
2023,1418
2027,3791
2029,3929
2029,2162
2032,2568
2032,3976
2032,399
2032,3125
2032,291
2032,2120
2032,339
2032,2428
2032,1662
2032,3655
2032,1279
2032,159
2035,2755
2037,1423
2037,1592
2037,772
2037,3183
2037,4070
2039,1753
2039,2488
2039,799
2040,1550
2041,806
2041,2481
2041,1280
2041,4039
2041,1762
2042,2161
2043,1198
2044,87
2044,2526
2046,3765
2046,4014
2046,3262
2046,1213
2046,4015
2047,2417
2048,1739
2049,1549
2050,3118
2051,3363
2052,920
2055,3896
2055,2247
2056,3964
2057,3027
2057,2946
2057,929
2057,244
2057,1269
2057,4180
2057,2628
2058,2681
2059,485
2059,78
2059,1415
2059,2835
2059,2636
2059,4069
2059,3272
2060,2203
2060,559
2061,422
2061,2334
2061,2358
2061,1794
2061,1285
2061,2819
2061,429
2061,3893
2061,143
2062,898
2066,3934
2066,919
2066,2301
2068,723
2068,3846
2069,3712
2070,2116
2070,628
2070,1392
2072,2114
2073,3070
2073,1619
2077,71
2077,3262
2077,1362
2077,3765
2077,235
2077,3822
2077,859
2077,1318
2077,3318
2078,114
2078,2728
2078,3144
2079,712
2080,2878
2082,652
2082,27
2082,2148
2082,1802
2082,388
2082,3529
2082,2501
2082,3919
2083,2440
2083,3413
2083,1900
2084,2265
2084,920
2086,1835
2086,3783
2088,1266
2088,1078
2088,706
2091,1105
2092,664
2093,253
2093,145
2093,73
2093,1821
2093,1662
2093,87
2094,2645
2094,350
2094,3375
2094,2128
2095,3965
2097,3554
2098,2895
2098,658
2100,1215
2100,3651
2100,1923
2102,3423
2102,3374
2102,1233
2102,2320
2103,2112
2103,3470
2103,2614
2103,1090
2103,1816
2103,2602
2103,2775
2103,3873
2108,1345
2109,3692
2109,2837
2109,3716
2109,1825
2109,2725
2109,821
2109,2936
2109,2497
2110,2173
2110,1931
2111,1866
2112,2103
2112,3470
2112,3279
2112,1461
2112,984
2112,2400
2112,3858
2112,3960
2112,1090
2112,3363
2112,2754
2112,2379
2112,1084
2112,1285
2112,892
2112,553
2112,2894
2112,2819
2112,2646
2112,1066
2112,22
2112,3804
2112,339
2112,3024
2113,3498
2114,2072
2116,2070
2116,1922
2116,2673
2117,725
2117,772
2117,500
2117,685
2119,1432
2119,2533
2120,2032
2120,665
2120,3485
2120,159
2120,1121
2123,1311
2123,2369
2123,1468
2124,3855
2125,544
2126,2607
2126,711
2126,1538
2126,3297
2126,1099
2126,3919
2126,3093
2126,568
2126,3977
2126,2693
2126,1345
2126,652
2126,3874
2126,4167
2126,1215
2126,494
2127,2861
2127,2291
2127,388
2127,770
2127,285
2128,1812
2128,3889
2128,777
2128,2094
2129,667
2133,4031
2133,826
2134,3976
2134,3125
2134,3544
2134,339
2134,2502
2135,2834
2135,2747
2136,646
2136,3822
2137,3807
2138,144
2138,2368
2138,2393
2138,1061
2139,3384
2139,1452
2139,1577
2140,3730
2142,2980
2144,3713
2144,3280
2145,1006
2146,421
2147,887
2147,2531
2147,3497
2147,2252
2147,1296
2147,2295
2147,3363
2147,2993
2148,1319
2148,2082
2148,3010
2148,2501
2148,706
2148,762
2149,578
2150,1725
2151,105
2151,822
2154,1644
2154,716
2154,1570
2154,1901
2155,1854
2155,3777
2155,278
2155,2022
2155,777
2155,2464
2155,1965
2155,2797
2156,2233
2156,2901
2156,3340
2156,1509
2156,3999
2156,444
2156,3023
2156,274
2157,1043
2159,839
2161,2042
2162,922
2162,1390
2162,841
2163,2334
2164,1480
2164,1620
2164,3882
2164,1367
2165,3494
2166,2983
2166,2591
2166,2238
2166,4086
2166,658
2166,3534
2166,2993
2166,3270
2166,3503
2166,3995
2166,374
2166,3997
2167,542
2167,1425
2169,4157
2169,3668
2169,1632
2169,3182
2170,3656
2170,3127
2170,939
2170,830
2171,1954
2173,2203
2173,137
2173,1855
2173,2843
2173,2837
2173,56
2173,1584
2173,2110
2173,1931
2175,1208
2175,271
2175,2858
2176,1677
2176,2449
2176,2256
2176,3334
2176,22
2177,2509
2177,848
2178,3791
2178,3492
2178,2461
2178,3809
2178,76
2178,623
2178,3170
2178,245
2178,2232
2179,3992
2179,3274
2179,2775
2179,229
2179,274
2179,3800
2179,646
2179,644
2179,3564
2179,202
2179,3423
2179,3309
2181,1535
2181,2779
2182,353
2182,3656
2182,2256
2183,1099
2184,1751
2185,4019
2185,2555
2185,3912
2185,2625
2186,152
2187,3870
2187,1156
2188,3664
2189,3790
2189,87
2189,2301
2189,1285
2190,300
2190,1796
2192,4105
2192,214
2192,286
2192,2680
2192,1152
2192,1282
2192,1336
2192,3660
2192,3363
2193,2376
2193,2713
2193,1669
2195,2310
2195,784
2195,3670
2196,3791
2196,623
2199,1561
2199,1797
2200,3375
2200,2931
2200,2971
2201,399
2201,1652
2201,2533
2201,1442
2202,3799
2202,3645
2203,2173
2203,3062
2203,2063
2203,517
2207,1388
2207,3947
2207,3015
2208,1921
2208,95
2210,3974
2212,3430
2212,1495
2213,403
2213,468
2213,1796
2214,44
2214,4139
2214,185
2215,1410
2216,3687
2216,3754
2216,1504
2217,231
2217,2537
2217,453
2217,237
2217,1109
2217,3588
2217,1178
2218,2554
2218,2988
2219,2398
2220,943
2221,1976
2221,2530
2222,2628
2222,2764
2222,2869
2222,135
2222,3954
2222,2252
2222,2475
2222,2232
2222,3107
2222,3997
2222,3895
2222,2719
2222,1035
2223,3666
2225,2518
2225,658
2225,203
2225,421
2225,1356
2225,3105
2225,2291
2225,3160
2225,2381
2225,3426
2225,2720
2225,2989
2225,411
2225,1532
2225,2501
2227,3412
2227,2384
2227,2801
2227,509
2227,2232
2227,2342
2227,279
2228,4087
2228,2095
2228,3747
2228,353
2228,3752
2228,2521
2228,3905
2228,3965
2231,449
2232,2252
2232,3463
2232,535
2232,2178
2232,3809
2232,719
2232,135
2232,2222
2232,3954
2232,2475
2232,3107
2232,3997
2232,3895
2232,2764
2232,2719
2232,1035
2232,2586
2232,585
2232,2227
2232,257
2232,626
2232,2180
2232,3631
2232,1633
2232,3814
2233,2156
2233,1509
2233,444
2236,3028
2236,1178
2238,18
2238,920
2239,492
2239,746
2244,1712
2244,3601
2244,458
2244,2426
2244,3154
2244,3914
2244,3519
2245,621
2246,480
2248,1711
2248,4067
2248,3144
2248,3951
2248,602
2252,769
2252,213
2252,1751
2252,585
2252,2232
2252,3463
2252,535
2252,2384
2252,626
2252,3631
2252,1575
2252,2628
2252,82
2252,2764
2252,933
2252,135
2252,2222
2252,3954
2252,2475
2252,3107
2252,3997
2252,3895
2252,2719
2252,1035
2252,2147
2252,1296
2252,2295
2252,3363
2252,2801
2252,1586
2252,3151
2252,2887
2252,388
2254,1530
2254,1458
2254,2466
2256,1202
2256,2182
2256,3133
2256,1945
2256,3747
2259,1329
2259,4083
2259,1346
2259,1350
2259,2059
2260,559
2260,3658
2260,643
2261,1302
2261,2393
2261,1743
2262,650
2264,716
2265,2084
2265,953
2265,27
2265,920
2267,77
2268,2905
2268,1740
2271,3788
2271,2859
2272,2890
2272,299
2272,2950
2272,374
2272,3160
2273,2078
2273,403
2273,468
2273,457
2274,49
2278,279
2279,2863
2280,1245
2280,2520
2281,2260
2281,3323
2281,2284
2281,2891
2282,3488
2282,3604
2282,307
2283,604
2283,2521
2284,2891
2284,3323
2284,1991
2284,1067
2285,128
2285,3487
2286,3538
2286,3105
2286,1478
2287,339
2287,1571
2289,3713
2289,3479
2290,3189
2290,2614
2290,307
2290,3832
2291,1719
2291,2950
2291,3160
2291,3105
2291,2381
2292,2132
2292,548
2292,3669
2294,411
2294,1620
2294,2591
