"source","destination"
1028,3329
1028,3803
1028,1523
1028,3650
1028,140
1028,3338
1028,3143
1028,3126
1028,3243
1028,263
1028,149
1031,3658
1031,1265
1031,3199
1031,83
1031,925
1031,287
1031,2271
1032,3274
1032,3965
1032,164
1035,3606
1036,351
1036,3797
1036,2287
1036,731
1037,1078
1037,3965
1037,3575
1038,65
1038,948
1038,1641
1038,1744
1040,748
1040,523
1040,900
1041,3363
1041,2597
1042,1543
1042,3753
1042,1601
1042,1869
1042,1627
1042,521
1043,3278
1044,2538
1044,1758
1044,1632
1044,2830
1044,4083
1044,1627
1044,4120
1044,990
1044,3024
1044,2356
1044,2254
1044,868
1046,3417
1047,840
1048,3064
1048,2742
1049,1539
1050,2754
1050,495
1050,3818
1050,3934
1050,594
1051,2628
1051,370
1051,3346
1052,1807
1053,2440
1053,1901
1053,3294
1055,1972
1056,399
1058,923
1058,3969
1058,886
1059,1853
1059,3274
1059,299
1059,1049
1059,861
1059,3766
1061,2271
1061,3387
1061,1330
1061,1991
1061,3700
1061,2284
1062,3965
1062,1227
1062,570
1062,2113
1062,1185
1064,279
1066,974
1066,1114
1066,339
1066,3770
1067,2973
1067,3291
1069,3755
1069,1749
1069,1341
1069,2639
1069,3539
1070,4042
1070,3237
1071,1117
1071,3956
1071,2725
1072,2695
1074,72
1075,3930
1075,3826
1075,415
1075,2704
1075,3921
1075,1870
1075,3193
1076,1561
1076,2402
1076,2441
1077,1851
1077,2683
1077,1581
1078,3707
1078,3575
1078,2088
1078,1266
1078,1037
1078,3965
1078,1535
1079,3154
1079,140
1079,2455
1080,3397
1081,3741
1081,490
1082,2136
1082,3822
1082,1362
1082,22
1082,235
1082,294
1082,3262
1082,3765
1082,3318
1082,321
1082,2620
1083,33
1083,3292
1083,1945
1083,2968
1083,2379
1083,353
1083,974
1083,560
1083,2748
1083,686
1084,3818
1085,2764
1085,2249
1085,3265
1086,1743
1086,3456
1086,1665
1086,3534
1086,643
1086,2325
1087,4190
1087,369
1088,3593
1089,849
1090,2103
1090,2112
1090,3858
1090,3279
1090,4039
1090,624
1090,1461
1090,2663
1090,1072
1090,3873
1091,473
1091,1152
1092,2643
1092,4083
1092,1432
1092,1653
1092,381
1092,63
1092,1617
1092,2696
1092,844
1092,3050
1093,278
1093,2594
1093,1599
1093,751
1093,87
1093,3849
1095,665
1098,3157
1099,2126
1099,2183
1099,2609
1099,2002
1099,711
1099,962
1101,1672
1101,3031
1101,3896
1101,1020
1102,279
1103,3717
1103,2453
1103,528
1105,164
1106,3687
1106,921
1107,1575
1107,3225
1107,3412
1108,2473
1109,2217
1109,147
1109,3535
1109,375
1110,15
1112,2201
1113,156
1113,662
1113,3210
1113,685
1113,1427
1113,3128
1114,1066
1114,4014
1115,3168
1115,751
1115,4055
1115,145
1117,421
1117,1837
1118,2971
1118,3641
1118,3174
1118,943
1118,1816
1118,3565
1118,2774
1118,2599
1118,3182
1118,2200
1120,92
1120,1933
1120,1825
1121,3517
1121,2908
1121,2321
1123,2834
1123,728
1123,2135
1123,4181
1125,2451
1126,1118
1126,3174
1126,993
1126,2682
1126,1736
1127,1684
1127,2334
1127,1220
1127,3719
1127,107
1127,1747
1127,707
1127,2061
1129,2588
1129,975
1129,1166
1129,3977
1129,2912
1129,885
1129,2806
1129,4104
1129,3122
1129,4030
1129,3371
1129,2356
1133,3711
1133,1535
1133,1868
1134,4047
1134,2738
1134,1667
1134,861
1134,305
1134,3713
1134,1221
1134,4053
1134,1381
1137,2469
1137,2668
1137,1852
1137,1219
1137,3142
1138,921
1138,2469
1140,4108
1140,968
1141,1571
1141,3790
1143,2942
1143,2295
1143,1560
1143,3753
1143,2588
1145,1715
1145,2826
1147,2278
1147,2305
1147,3686
1147,3430
1147,3423
1147,2280
1147,2379
1147,2367
1147,1727
1147,1954
1147,3264
1147,2084
1147,2295
1147,2247
1148,3311
1149,19
1149,1403
1149,3422
1149,326
1149,2871
1149,3624
1150,3915
1150,4185
1150,962
1150,2293
1150,2384
1150,220
1150,420
1151,3541
1151,3448
1151,2469
1151,3738
1151,85
1151,731
1151,712
1151,2004
1151,65
1152,3624
1152,1091
1153,37
1153,2993
1153,1741
1155,3645
1155,3997
1155,3463
1155,3160
1155,3668
1155,535
1156,1937
1156,3378
1156,3497
1156,662
1156,3246
1157,1627
1160,442
1160,2681
1160,688
1160,543
1160,1238
1161,4089
1161,585
1161,2234
1161,509
1162,503
1162,1891
1163,229
1163,22
1163,4190
1163,382
1163,574
1163,1723
1164,3225
1165,2339
1166,2806
1166,2572
1166,3009
1166,3513
1166,217
1166,2906
1166,2952
1166,1129
1166,3977
1166,885
1166,2426
1166,1490
1166,4120
1167,1156
1167,2580
1169,2757
1170,1603
1170,220
1170,3841
1170,758
1170,2147
1170,3047
1170,1797
1170,304
1170,1143
1170,549
1170,1229
1170,2500
1170,1813
1170,3265
1170,2247
1172,786
1172,4190
1172,3115
1174,3554
1174,2084
1174,4105
1174,2367
1175,3214
1175,1551
1175,3371
1175,4177
1175,3804
1175,2643
1175,3104
1175,990
1175,3588
1175,2906
1175,4008
1175,1919
1176,3977
1176,1551
1178,2120
1178,2795
1178,1025
1178,3485
1178,665
1178,463
1178,3588
1178,1198
1178,4171
1180,3455
1180,509
1180,3809
1181,3386
1181,77
1181,2121
1181,2795
1181,3142
1182,2643
1182,4083
1182,2533
1182,1017
1184,3880
1184,455
1184,583
1184,4071
1185,4165
1185,2392
1185,1062
1185,3965
1185,3702
1185,1448
1185,3203
1186,1819
1187,3527
1189,1631
1194,1376
1195,804
1195,2415
1195,2111
1195,3741
1195,1461
1196,101
1196,2082
1196,2501
1197,1312
1197,3832
1197,3488
1197,485
1198,2795
1198,1178
1200,4173
1200,1424
1200,2742
1200,1234
1201,1442
1202,2256
1202,2524
1202,1361
1203,2162
1205,720
1206,3519
1207,533
1208,2921
1211,3380
1212,848
1212,2426
1213,2663
1213,4014
1213,613
1213,2775
1213,2297
1213,2112
1214,3977
1214,1311
1215,1561
1215,2950
1215,3160
1215,3626
1215,2986
1215,3064
1215,2126
1218,3288
1218,2539
1220,920
1220,107
1220,409
1220,1934
1220,4066
1220,1599
1220,3849
1220,1027
1220,1311
1221,4053
1221,289
1221,712
1221,2179
1221,1496
1221,2469
1221,1381
1221,1227
1221,1134
1221,3749
1221,1631
1223,3363
1223,3896
1225,1831
1225,476
1225,3168
1225,1635
1225,1627
1225,1291
1225,4157
1225,1571
1225,2254
1225,2741
1225,2787
1225,3182
1226,2232
1226,2516
1226,338
1226,1499
1227,570
1227,2113
1227,1062
1227,1221
1228,450
1228,1919
1228,1747
1228,3807
1228,604
1228,2537
1228,2217
1229,3866
1229,3047
1229,1170
1229,1797
1229,2280
1230,3349
1230,2409
1231,2155
1231,2936
1232,1070
1233,3668
1233,3871
1233,951
1234,3686
1234,2928
1234,3636
1234,1200
1236,3363
1238,4167
1238,322
1238,27
1238,1160
1238,543
1239,2284
1241,609
1242,445
1242,368
1242,2650
1242,1885
1242,1655
1244,2293
1246,2962
1247,391
1247,1490
1247,2814
1247,3635
1247,3034
1247,214
1248,247
1249,1934
1249,1280
1249,3103
1249,2211
1249,2252
1249,338
1249,1676
1249,2631
1249,4119
1250,3592
1254,3716
1256,1972
1257,1189
1257,668
1259,2659
1259,3592
1259,22
1259,2533
1261,1208
1262,3372
1263,4132
1263,1620
1264,1346
1264,2643
1264,1504
1265,287
1265,3456
1265,1014
1265,2271
1265,3658
1265,3199
1265,1031
1265,83
1266,2088
1266,1078
1267,3439
1267,855
1267,618
1268,1853
1268,1059
1269,120
1269,2565
1269,1916
1271,2920
1271,339
1271,2008
1273,1343
1274,3939
1274,2863
1274,1936
1274,4087
1274,621
1274,4047
1274,2523
1276,3593
1276,447
1277,2531
1277,1603
1277,2252
1277,3047
1277,549
1278,1477
1280,806
1280,2481
1280,1249
1280,2041
1280,2631
1280,3369
1281,1571
1281,3745
1281,3104
1281,731
1281,2364
1282,726
1282,3467
1285,888
1285,2894
1285,2819
1285,4143
1285,3351
1285,3587
1285,3818
1285,3418
1285,1918
1285,3765
1285,3122
1285,4030
1285,2112
1285,458
1285,2635
1285,2244
1286,1769
1286,3334
1286,2711
1287,2808
1289,1834
1289,3209
1291,1225
1291,1635
1291,2169
1291,4157
1291,2741
1291,2787
1291,3182
1291,4111
1293,3739
1293,842
1293,3945
1293,433
1295,3485
1295,1974
1296,4121
1297,3429
1297,2646
1298,3220
1299,786
1300,220
1300,911
1300,2584
1300,3066
1300,2963
1300,1575
1301,1552
1302,2261
1303,618
1306,1922
1306,855
1307,3816
1307,2501
1307,342
1308,1961
1309,758
1309,2232
1309,2719
1309,1485
1309,85
1309,1825
1310,3871
1310,1433
1311,2456
1311,2369
1311,3933
1311,2735
1311,2588
1311,3965
1311,2548
1311,1220
1311,2093
1311,1662
1311,834
1311,145
1311,872
1311,3384
1311,291
1311,85
1311,2123
1311,3849
1311,2787
1311,1214
1312,3077
1312,1692
1312,2407
1312,3693
1312,4161
1312,465
1313,681
1313,530
1314,164
1314,3064
1314,573
1314,2050
1315,421
1315,1864
1316,2374
1316,3180
1316,3975
1317,3853
1317,3977
1317,271
1318,2800
1318,3640
1318,1362
1319,2340
1319,2148
1319,535
1319,2227
1319,3814
1319,2232
1320,2599
1320,680
1320,2077
1320,1891
1320,3656
1320,2774
1320,943
1320,1816
1320,3565
1320,1118
1320,3182
1320,3641
1324,3614
1324,3422
1324,3670
1324,812
1324,2744
1324,2738
1325,3196
1325,3266
1325,4103
1325,3832
1326,3469
1328,551
1328,1917
1328,629
1328,3521
1328,2776
1330,2322
1330,1061
1330,1991
1330,2284
1330,100
1330,1340
1331,101
1332,1751
1332,4169
1332,135
1335,2084
1337,405
1338,1918
1338,831
1339,2586
1339,2469
1339,1847
1340,1389
1340,1330
1340,2872
1341,3755
1341,1749
1341,2639
1341,910
1341,2922
1341,528
1341,3160
1342,3823
1342,3387
1342,737
1342,22
1342,3173
1342,419
1342,2284
1342,3567
1342,2271
1342,3456
1342,517
1342,1061
1342,3788
1343,3355
1343,3523
1343,2744
1343,4055
1344,2694
1344,4021
1345,2772
1345,399
1345,3071
1345,3422
1345,1495
1345,3871
1346,2259
1347,4182
1348,982
1348,353
1348,3938
1348,1509
1348,604
1348,3747
1350,2259
1350,1346
1350,1017
1351,1053
1351,3291
1354,124
1354,1989
1354,2277
1354,4110
1354,2423
1354,283
1354,1782
1354,1693
1354,2588
1355,3934
1356,2614
1358,3336
1358,362
1358,1678
1358,2786
1358,2365
1358,3225
1358,799
1358,658
1358,3195
1360,1916
1360,3495
1360,1972
1360,807
1360,2130
1361,2256
1361,1202
1362,3149
1362,235
1362,753
1362,3262
1362,3765
1362,3858
1362,646
1362,3595
1362,22
1362,3822
1362,2741
1362,4157
1362,3640
1362,1318
1363,2409
1363,2082
1363,2613
1364,237
1365,3736
1366,993
1366,3258
1367,3882
1367,658
1368,22
1368,1519
1368,2817
1371,174
1371,493
1371,1727
1372,3832
1372,3586
1372,863
1372,3714
1372,2282
1372,351
1374,3871
1375,1615
1376,1670
1376,3363
1376,1194
1378,4008
1378,2370
1378,453
1378,3731
1379,2129
1379,667
1379,2415
1381,1221
1381,3860
1381,634
1381,1496
1382,1141
1382,339
1382,1571
1382,2614
1382,3797
1384,3948
1384,1498
1384,3723
1384,2400
1385,1280
1385,2332
1387,3863
1388,3951
1388,3860
1388,3947
1388,3663
1388,602
1389,1750
1389,3671
1389,1722
1389,1547
1389,1340
1389,3750
1391,3844
1391,3671
1391,1829
1391,2720
1392,559
1392,3294
1392,3062
1392,3920
1394,2376
1395,3989
1399,1792
1399,20
1400,2602
1400,3410
1400,3928
1400,3667
1400,1148
1402,2357
1403,2000
1403,189
1403,2871
1403,839
1404,389
1405,2760
1405,1853
1405,1497
1405,2738
1405,3375
1406,2444
1407,540
1407,1958
1407,4185
1408,1704
1408,4039
1409,2326
1409,386
1410,2057
1410,2215
1410,3537
1410,1460
1415,557
1416,3070
1416,2379
1417,604
1417,680
1417,3389
1417,3977
1418,897
1418,139
1419,3297
1419,3795
1419,786
1419,455
1420,2628
1420,3997
1420,3005
1420,389
1420,3107
1420,244
1420,3475
1420,1010
1421,3498
1421,1667
1421,1564
1422,2835
1422,1795
1423,3502
1423,2769
1423,307
1423,1571
1423,2691
1423,1631
1423,181
1423,44
1424,2333
1424,1838
1427,662
1427,1631
1427,3378
1427,24
1427,1113
1429,1622
1429,1819
1429,272
1429,2185
1429,1186
1430,4007
1430,2205
1431,3662
1432,2119
1432,1653
1432,1092
1432,2308
1432,3363
1432,2511
1432,868
1432,2772
1433,1872
1434,3523
1434,2059
1435,1000
1435,2747
1435,1485
1435,85
1436,3217
1437,1923
1437,4176
1437,3671
1437,483
1438,95
1439,3548
1439,4021
1439,3257
1439,3292
1440,2859
1441,3673
1441,854
1441,2392
1441,3687
1441,4165
1441,1459
1442,3660
1442,399
1442,2201
1442,2533
1442,1652
1443,100
1445,3966
1445,507
1445,2072
1447,2659
1447,3659
1447,3729
1448,1764
1448,2802
1448,897
1448,1185
1449,1575
1449,1839
1452,1577
1453,2700
1453,1554
1454,3717
1455,2139
1456,434
1456,240
1456,1561
1456,2462
1457,2144
1457,2466
1458,2466
1458,1883
1458,379
1458,990
1458,194
1458,2254
1459,854
1459,4165
1459,3673
1459,2392
1459,1441
1460,245
1460,2178
1460,3809
1460,1410
1460,3692
1461,4011
1461,2112
1461,3428
1461,2524
1461,3960
1461,1090
1461,1499
1461,553
1461,3858
1461,263
1461,3812
1461,3279
1462,1843
1462,2167
1463,1825
1463,426
1463,82
1463,232
1463,2858
1463,699
1463,150
1463,2193
1463,3779
1463,821
1464,2863
1464,3649
1466,1618
1466,2447
1467,3452
1467,1923
1470,656
1470,1826
1470,4183
1471,2093
1471,1311
1471,1662
1471,834
1471,145
1471,872
1471,3384
1471,291
1471,2139
1471,360
1472,4058
1472,201
1472,1900
1472,1685
1473,2779
1474,775
1474,17
1474,559
1476,298
1478,220
1478,150
1480,1620
1480,3534
1480,8
1480,3562
1480,3882
1481,155
1481,1939
1482,459
1482,3757
1482,18
1483,2027
1483,140
1483,3329
1484,2689
1484,2947
1484,1749
1485,585
1485,42
1485,2801
1485,2818
1485,85
1486,4073
1486,1996
1487,3554
1487,2749
1487,709
1487,3430
1487,1800
1487,3673
1487,3363
1487,2293
1487,1164
1487,3219
1488,1941
1488,2580
1490,391
1490,1166
1490,4120
1490,3084
1490,2412
1491,140
1491,2366
1492,2001
1492,17
1492,3299
1492,740
1492,120
1492,2057
1492,32
1492,2252
1493,1566
1493,1785
1493,3582
1495,3804
1495,3277
1495,274
1495,3938
1495,1345
1495,453
1496,2279
1496,1381
1496,4131
1496,1221
1496,3860
1497,1853
1497,2738
1497,1405
1498,3211
1498,1954
1498,2032
1498,2568
1498,2400
1498,598
1498,149
1499,3532
1499,3428
1499,1615
1499,1461
1499,1226
1499,4108
1502,2738
1502,3960
1502,2480
1503,4006
1503,118
1503,691
1503,629
1503,3019
1504,3325
1504,921
1504,3090
1505,3031
1505,829
1505,3866
1508,1937
1509,604
1509,1690
1509,2386
1509,3293
1509,2283
1509,3999
1509,353
1509,982
1509,3938
1509,3747
1509,444
1509,3639
1509,1693
1509,2489
1510,858
1512,3785
1515,493
1515,889
1515,1727
1520,1152
1521,1737
1525,2387
1526,3883
1526,2482
1526,2284
1526,4037
1526,655
1526,3116
1526,1292
1526,3291
1526,3156
1527,3152
1527,2952
1528,1720
1528,2098
1530,2205
1532,1535
1532,2631
1532,388
1532,2887
1532,1787
1532,2025
1532,2965
1533,3510
1533,2454
1534,1652
1534,3587
1534,624
1534,3674
1534,2637
1535,1133
1535,1868
1535,2523
1535,1532
1535,4022
1535,2181
1535,1078
1536,163
1536,697
1537,851
1537,4101
1539,1000
1541,873
1541,3990
1541,1825
1541,426
1542,2235
1543,3816
1543,1042
1544,911
1544,233
1544,3363
1544,920
1544,1916
1547,2628
1547,2764
1547,2614
1547,2950
1547,1389
1547,1785
1548,83
1549,2825
1549,3768
1549,3660
1549,793
1549,1868
1549,2742
1550,909
1550,2208
1550,3570
1550,4181
1550,3513
1551,3206
1551,3977
1551,885
1551,1596
1551,3371
1552,2986
1552,1301
1554,1453
1556,2136
1556,3329
1557,889
1557,3371
1557,885
1558,1888
1558,392
1558,2804
1558,1577
1558,913
1560,3760
1560,1606
1560,1143
1561,2199
1561,2379
1561,1461
1561,1215
1561,3553
1561,1076
1561,3561
1561,164
1562,2247
1562,224
1563,164
1564,1888
1565,946
1566,1493
1566,1785
1566,3582
1567,144
1568,2006
1570,3091
1570,2544
1570,3046
1570,2132
1570,2125
1570,2417
1571,1382
1571,3508
1571,2287
1571,3797
1571,1423
1571,2691
1571,2364
1571,3790
1571,44
1571,3497
1571,2614
1571,1281
1571,1141
1571,3973
1571,3586
1571,2855
1571,1225
1571,1631
1572,1720
1573,2817
1574,2492
1575,1300
1575,758
1575,3225
1575,1449
1576,533
1576,505
1576,954
1576,2675
1577,392
1577,2804
1577,1558
1577,1452
1579,3993
1579,916
1579,3860
1579,2633
1579,3507
1579,3541
1580,2640
1581,1077
1581,148
1581,2580
1582,2355
1582,2616
1583,3194
1585,1061
1585,3387
1585,789
1586,2284
1586,3217
1587,217
1587,3241
1588,87
1588,3849
1588,1093
1588,1599
1588,1214
1588,3770
1588,515
1588,1311
1588,3668
1589,273
1590,350
1590,4159
1590,2815
1590,4006
1590,1028
1591,4134
1592,267
1592,1835
1592,2093
1592,2579
1592,772
1593,2570
1593,485
1593,3144
1593,4168
1594,1991
1594,344
1594,3883
1594,2482
1594,119
1594,118
1594,4182
1596,3702
1596,1233
1596,2921
1596,500
1596,3476
1597,1824
1597,2795
1597,3062
1598,3502
1598,2501
1599,2093
1599,2136
1599,1220
1599,409
1601,3461
1601,1042
1603,1277
1603,911
1603,3047
1603,1170
1605,728
1605,3100
1606,3760
1606,1560
1606,4118
1607,1837
1607,626
1607,2249
1607,2764
1607,1598
1607,150
1612,4185
1614,3712
1615,799
1615,1499
1615,1375
1615,984
1616,3201
1617,844
1617,63
1617,2308
1617,2643
1617,1092
1617,1860
1617,4083
1617,2374
1618,2447
1618,1466
1618,3186
1619,2073
1620,964
1620,3562
1620,1480
1620,1263
1620,8
1621,559
1622,1819
1622,1429
1623,2656
1623,3857
1623,526
1623,1411
1623,3561
1624,1571
1624,3022
1624,44
1624,3776
1624,731
1624,1141
1624,3597
1624,2287
1625,35
1625,3536
1625,1724
1625,444
1625,2672
1626,2657
1627,1042
1627,1157
1627,1632
1627,2254
1627,1225
1627,2538
1627,4083
1627,4120
1627,990
1627,3024
1630,1691
1630,4064
1630,3871
1631,1423
1631,351
1631,927
1631,1189
1631,3144
1631,3797
1631,1571
1631,731
1631,3689
1632,107
1632,2061
1632,2538
1632,4083
1632,2254
1632,4120
1632,990
1632,1627
1632,3024
1632,2169
1632,2280
1633,2950
1634,2728
1634,114
1634,745
1635,3745
1635,1225
1635,1291
1636,1855
1637,2404
1637,2991
1637,1175
1637,2643
1637,3104
1637,990
1637,4083
1637,1468
1637,3702
1639,651
1639,3294
1639,3062
1639,3920
1640,1815
1640,3681
1641,3490
1641,443
1641,4120
1644,15
1645,3819
1646,1751
1646,2628
1646,3507
1648,3815
1648,3406
1651,626
1651,2125
1652,399
1652,946
1652,294
1652,2201
1652,3549
1652,2968
1652,1442
1652,2533
1652,1534
1652,867
1652,3660
1653,1432
1653,2308
1653,2119
1653,1092
1653,868
1653,3363
1653,2772
1653,2511
1654,3363
1655,1242
1655,445
1657,2193
1658,2247
1658,3885
1658,2840
1658,786
1658,3861
1658,88
1658,912
1658,2112
1658,3279
1658,3560
1658,2280
1658,1942
1659,1672
1660,2811
1661,2805
1662,2093
1662,1311
1662,834
1662,145
1662,872
1662,3384
1662,291
1662,2120
1662,2568
1662,2032
1662,87
1663,1874
1665,1086
1666,4157
1666,3519
1666,3024
1666,2741
1667,1134
1667,3498
1668,2963
1668,4101
1668,851
1668,2233
1668,387
1668,1300
1668,20
1668,281
1668,2584
1668,4174
1668,1807
1668,707
1668,646
1668,2995
1669,2376
1669,3571
1669,2625
1670,1376
1670,712
1670,3977
1670,2912
1671,1374
1671,2478
1671,1954
1671,493
1671,3662
1672,1659
1672,3871
1673,1093
1673,3365
1673,87
1673,2093
1673,1311
1673,1662
1673,834
1673,145
1673,872
1673,3384
1673,291
1673,974
1673,1066
1674,3923
1675,460
1676,2214
1676,1249
1676,3143
1676,652
1676,2903
1677,3334
1678,1358
1678,3336
1678,1195
1680,3450
1680,19
1680,2052
1681,2348
1682,3718
1683,3265
1683,1916
1683,646
1684,2684
1684,1127
1684,675
1684,646
1684,907
1684,616
1684,1784
1684,513
1685,2152
1685,887
1687,3994
1688,1161
1688,535
1688,2232
1688,585
1688,1485
1688,2252
1688,3463
1688,1319
1688,3814
1688,2326
1689,3885
1689,727
1689,2796
1689,1010
1689,2232
1689,528
1689,2936
1689,2719
1689,837
1689,2607
1689,3507
1690,1509
1690,604
1691,2061
1692,1312
1693,1509
1693,3738
1693,3182
1693,2421
1693,3999
1693,1354
1693,124
1693,2787
1694,4079
1696,981
1696,507
1697,1103
1699,2280
1700,1922
1701,1358
1701,2786
1701,2000
1701,2313
1702,476
1703,433
1703,22
1703,3535
1703,3573
1703,1527
1703,1819
1704,537
1704,1408
1704,3067
1705,3587
1705,2754
1708,3530
1708,2806
1708,2509
1708,1027
1710,2379
1711,3196
1711,3028
1711,2571
1711,465
1711,3832
1711,3142
1711,2691
1712,2244
1712,3601
1712,339
1712,752
1712,1810
1712,2078
1712,3175
1712,2093
1712,253
1713,2867
1713,268
1713,1816
1713,203
1715,2826
1717,1362
1717,235
1717,4143
1718,3287
1718,2798
1719,3312
1719,2291
1719,269
1719,2840
1720,1572
1722,1750
1722,1389
1722,3750
1722,3671
1723,3363
1724,444
1724,35
1724,1737
1724,3536
1724,401
1724,2523
1724,1625
1726,549
1726,1277
1726,3885
1726,2500
1726,3047
1726,2531
1726,2252
1726,1603
1727,2324
1727,1371
1728,1042
1728,744
1730,658
1732,1269
1732,2661
1735,3849
1735,1362
1735,235
1735,4111
1735,2741
1735,4157
1735,1635
1735,2177
1735,646
1736,993
1736,2682
1737,35
1737,1724
1737,1747
1737,1521
1737,1385
1737,3536
1738,308
1738,3116
1739,917
1740,2905
1740,2268
1741,3281
1741,3906
1741,1153
1742,3630
1743,265
1743,2559
1743,3065
1743,1086
1743,3456
1744,65
1744,2350
1744,577
1744,465
1745,3818
1745,3430
1745,268
1745,2942
1745,2652
1745,3422
1745,3363
1747,3893
1747,707
1747,1228
1747,4134
1747,3142
1747,3376
1747,513
1747,1127
1747,2712
1747,4072
1747,1737
1747,2358
1747,305
1748,2128
1749,2689
1749,3291
1749,3755
1749,1341
1749,2639
1750,1389
1750,3750
1750,3671
1750,1722
1750,2366
1751,1646
1751,1332
1751,2648
1751,1954
1751,3497
1751,933
1751,2252
1751,67
1751,2184
1753,916
1753,3804
1753,2501
1754,3384
1754,145
1754,41
1755,3670
1755,305
1755,451
1756,712
1756,1214
1756,3668
1756,3977
1756,3344
1756,3568
1756,3770
1757,2432
1757,3305
1757,3651
1758,1627
1758,2254
1758,1632
1758,2280
1758,2538
1758,4083
1758,1044
1758,4120
1758,990
1758,3024
1758,2169
1758,2830
1759,2904
1760,1704
1760,3937
1760,2522
1762,2180
1762,2584
1763,1166
1763,3977
1764,139
1764,1448
1765,2747
1765,1196
1765,2193
1765,2218
1765,1000
1767,972
1769,1286
1770,2738
1770,1853
1770,3668
1771,1991
1772,2906
1772,2971
1774,977
1774,2809
1774,1186
1776,2170
1776,869
1779,644
1781,1958
1782,1354
1782,124
1783,3939
1784,944
1784,842
1784,2156
1784,2925
1784,675
1784,1684
1785,3954
1785,1493
1785,1566
1785,658
1785,668
1786,3716
1787,1532
1787,2025
1787,3673
1791,2005
1792,4015
1792,1399
1793,3027
1794,2061
1794,1632
1794,842
1794,2334
1794,392
1795,2593
1795,2835
1795,1422
1795,2059
1795,3777
1795,4079
1796,300
1796,3232
1797,3047
1797,1143
1797,1170
1797,1229
1797,3190
1799,150
1799,920
1800,3445
1800,2774
1800,3673
1800,2155
1801,3802
1801,3960
1801,2112
1801,3279
1803,2811
1804,853
1804,3371
1804,3131
1804,68
1805,3616
1805,857
1805,1923
1806,3648
1806,523
1806,658
1806,411
1807,330
1807,2445
1807,2584
1807,758
1807,4174
1807,220
1807,1052
1808,1314
1809,1407
1809,2134
1810,3266
1810,3619
1810,1712
1811,4031
1811,1953
1813,1170
1813,2965
1813,1826
1815,1917
1815,1640
1815,3681
1816,203
1816,1713
1817,2630
1817,698
1818,3541
1818,3448
1818,2004
1819,1622
1819,844
1819,1429
1819,3573
1819,3034
1819,878
1820,720
1821,3541
1822,2365
1823,4022
1823,3889
1823,71
1824,3568
1824,1581
1825,426
1825,1541
1825,232
1825,2812
1825,342
1825,2232
1825,3100
1825,2104
1825,1463
1825,821
1825,699
1825,150
1825,2725
1825,1933
1825,1120
1826,2448
1826,2742
1826,3478
1826,3463
1826,1314
1826,3673
1826,1813
1826,3871
1826,1470
1826,3636
1826,4190
1826,2252
1826,3160
1826,2020
1829,794
1829,3671
1829,2720
1830,838
1830,986
1831,3639
1831,476
1831,3168
1831,1225
1831,1635
1832,944
1832,4019
1832,1784
1834,1289
1834,651
1834,2993
1834,42
1834,3851
1834,2688
1834,3346
1835,1592
1835,2809
1837,1607
1837,1117
1838,2333
1838,1424
1838,3771
1839,1449
1839,261
1840,1845
1840,3873
1840,2615
1842,2817
1842,3029
1842,1045
1842,1100
1842,614
1842,3977
1843,2167
1843,4006
1843,1462
1843,4095
1843,993
1845,2444
1845,1540
1845,2422
1845,913
1845,2798
1846,3163
1846,2841
1847,3488
1847,3604
1847,2213
1847,3028
1847,457
1847,1339
1850,3783
1850,1381
1850,1221
1851,1077
1851,2452
1851,1045
1851,1499
1851,3568
1851,2979
1851,3012
1851,2683
1852,2668
1852,2492
1853,2760
1853,1497
1853,2738
1853,1405
1853,3375
1853,1059
1853,907
1853,1770
1853,305
1854,2155
1854,4067
1854,152
1855,1889
1855,2173
1855,1636
1855,2843
1856,116
1857,2232
1858,4129
1859,3031
1860,1617
1860,844
1860,2643
1860,4083
1860,443
1861,581
1863,1954
1864,421
1864,3160
1864,1315
1865,2339
1866,3616
1868,3363
1868,3768
1868,1549
1868,4006
1868,350
1868,2094
1869,1042
1869,3363
1869,521
1870,415
1870,2704
1870,3921
1872,3363
1872,1433
1873,1166
1873,1490
1873,4120
1873,4030
1874,1663
1874,3256
1875,2991
1875,1965
1875,1490
1875,872
1875,3575
1875,2404
1876,3297
1877,2032
1877,2568
1877,714
1877,2201
1877,1662
1877,3211
1877,1498
1877,58
1877,3976
1877,2120
1877,2093
1879,2406
1880,1015
1880,2363
1882,1334
1882,3088
1882,2308
1883,342
1883,379
1883,256
1883,1996
1883,684
1883,1458
1883,995
1883,2370
1883,2119
1883,3363
1884,2321
1884,3057
1885,2888
1886,392
1886,1940
1886,598
1886,219
1886,3967
1886,149
1887,159
1887,3128
1887,1015
1887,3706
1888,493
1888,2446
1888,3789
1888,3861
1888,1564
1889,1855
1889,2843
1889,3199
1890,2070
1890,1961
1890,920
1890,2725
1891,1162
1891,337
1891,1939
1891,1320
1891,2599
1891,3656
1891,148
1891,2774
1893,4081
1895,135
1895,2472
1898,3351
1899,2367
1899,1020
1899,2020
1900,1983
1900,2083
1900,3363
1900,3692
1901,1053
1901,2440
1902,3125
1902,1925
1903,1330
1903,1548
1903,2065
1904,1265
1904,1014
1904,3456
1904,2271
1904,1436
1904,2859
1905,2435
1905,2894
1906,2622
1907,1989
1912,3352
1912,2509
1912,2006
1913,3225
1914,2140
1915,485
1916,1360
1916,1954
1916,1269
1916,3779
1916,2725
